id;comment;label
879312_2;I also tried to resolve merge conflicts and ended up with pretty much the same patch as yours.;neutral
879312_3;The only significant code difference seems to be in getBlockLocations().;neutral
1478633_1;Thanks for the patch.;neutral
1478633_2;It was applied with minor changes in 2.1.10-dev and 2.2-dev.;neutral
1478633_3;Please reopen the issue if needed.;neutral
2167248_1;fixed in 1.8. checking in javadoc fixes momentarily;neutral
2325805_1;Committed in r14473 on trunk and r14474 on 2.0.x.;neutral
449674_1;I know this hasn't been looked at in quite a while.;neutral
449674_2;I can't see the current GOP and GKOP being completely replaced but there may well be some areas where your code could be incorporated.;neutral
449674_3;It would help considerably if you could explain what the problem was/is with finite sized pools and the current implementation.;neutral
449674_4;Without an explanation of what the issue is, this issue is likely to remain dormant or just be closed as won't fix.;neutral
1433090_1;"Same in problem in SQLServer, solved with catalog=null and schema=""%""";neutral
2248369_1;Done as part of Felix resolver integration;neutral
508220_1;Latest commits now include filemgr and workflowmgr integration.;neutral
508220_2;The work in progress archetype is now committed in the trunk (http://svn.apache.org/repos/asf/oodt/trunk/mvn/archetypes/radix/).;neutral
1112403_1;Bharath,  Since all of this work's goal was done - can this be closed?;neutral
2276054_1;Thanks for Paul King's advice, I tried 1.6.3 again with groovy.bat.;neutral
2276054_2;groovy.bat don't have this problem, so the problem is from the native launcher.;neutral
1472345_1;Closing as dupe.;neutral
354179_1;great, thanks Joel.;positive
2512266_1;Marek Novotny <mnovotny@redhat.com> made a comment on [bug 883918|https://bugzilla.redhat.com/show_bug.cgi?id=883918]  This will be fixed/upgraded to GWT 2.5 in WFK 2.3.;neutral
562642_1;Per Doğacan's comment, we need to reopen this and test out his new patch for it.;neutral
562642_2;Andrzej, I'd be happy if you reassigned to you, however, I will have some time on Tuesday to look at this if you don't until then.;neutral
1210080_1;latest from RB;neutral
397947_1;commit fix http://svn.apache.org/viewvc?rev=729857&view=rev to nmr project http://svn.apache.org/viewvc?rev=729894&view=rev to features project;neutral
437102_1;Robbie,  Could you please review and commit the patch?;neutral
1477180_1;"Hmm, it did work on monday for me; strange, I'll have a look at it right now";neutral
1648070_1;reviewed and committed patch.;neutral
1648070_2;Thanks Charitha.;neutral
2178588_1;Added to portletswap, but not the distro until we have themed groupings.;neutral
1593075_1;Thanks for reporting.;neutral
1593075_2;Yeah classloading in JBoss is a bit tricky :);neutral
205810_1;Thanks for reporting, solved!;positive
1945698_1;Applied slightly modified patch in [r18180|http://fisheye.codehaus.org/changelog/mojo/?cs=18180].;neutral
1945698_2;Thanks!;neutral
817949_1;[~ashutoshc] Thanks.;neutral
938924_1;The rpc changes look good to me in the patch (smile);neutral
1465991_1;I will rewrite that part.;neutral
2134187_1;Scratch that, this fails horribly after the change to unparsing negative numbers as hex.;neutral
2334381_1;Fixed in next savara release.;neutral
1647861_1;Some more work towards full SAAJ 1.3 implementation.;neutral
929227_1;Patch for 0.96 corresponding to latest trunk patch.;neutral
286038_1;it belongs to faces 1.2 :);positive
520700_1;"Thanks Amit,  Your patch is in trunk at r832776, R9.04 r832779 ";neutral
1413572_1;We decided not to support jdk13 jvms with 10.3, so there's no point in attempting to change anything at this point.;neutral
693792_1;OK thanks for the review guys!;neutral
693792_2;I'll commit soon.;neutral
1210099_1;Patch committed.;neutral
580709_1;Ok cool, this is just a matter of adding strings to the various [NotFound()|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L160] returns in files.cpp  There are a number of error cases in the [browse|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] and [read|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] endpoints, I'd imagine one could change the javascript to generate bad requests which should be sufficient to test this :);positive
1210099_2;Thanks Hari!;neutral
741066_1;Ping?;neutral
741066_2;Did you manage to create a test program?;neutral
741066_3;It looks like there is an unencodable character.;neutral
2547124_1;JMX support will be implemented with the remoting project.;neutral
545539_1;cool, no worries.;positive
2269259_1;As of the new log4j DSL this is not an issue;neutral
1865359_1;Tested by submitter.;neutral
1149665_1;I just committed this.;neutral
1149665_2;Thanks, Amar - this was a long-drawn affair!;neutral
717914_1;Fixed for exclusion: http://svn.apache.org/viewvc?view=revision&revision=1539249;neutral
288955_1;Hi  Thanks for your help testing this stuff.;neutral
288955_2;I did a review and I found the problem is not on tomahawk.;neutral
288955_3;Really it is a side effect of the browser (IE 7 and IE 8).;neutral
288955_4;In few words, onchange event is not published until the checkbox lost focus.;neutral
288955_6;I'll close this issue as won't fix, but anyway I commit the fix on tomahawk examples.;neutral
310347_1;89 and 90 look fine.;neutral
376257_1;Cool feature!  Performance:  - It looks like scripts are read from the resource loader and parsed again (eval) for every update request.;positive
2116246_1;Yes, this was fixed through Yecht.;neutral
2375072_1;Should be fixed with DOXIA-390, I added your test case.;neutral
2375072_2;Thanks!;neutral
52899_1;all history lost?;neutral
52899_2;for example: https://github.com/hibernate/hibernate-core/commits/3.6/hibernate-testsuite/pom.xml https://github.com/hibernate/hibernate-core/commits/3.6/testsuite/pom.xml;neutral
420205_1;Review board: https://reviews.apache.org/r/15335/;neutral
1131871_1;I just committed this.;neutral
1131871_2;Thanks, Amar!;neutral
1447417_1;patch reviewed and applied by Eoghan with r502283;neutral
1473434_1;Extra javadoc added;neutral
260556_1;Thanks Ram,  That seems like a definite improvement.;positive
260556_2;Interesting that you decided not to detect the error based on finding two similarly-named operations.;positive
260556_3;"I wonder if there are any advantages to your way of doing it over mine, but I think yours will definitely work to detect the error cases I had in mine.  ";neutral
1556724_1;Fair enough.;neutral
705725_1;Hello Bhumir,  I think Ivan is right - can you try to test your case with the complete version of log4php, not only the files I have mentioned.;neutral
705725_2;Thanks for you patience - this is a nasty issue.;neutral
705725_3;Cheers Christian;neutral
1947696_1;committed r1296706.;neutral
1048920_1;both patches applied, looks good.;neutral
2333436_1;This never got into Indigo - pusihing for it to go into Juno.;neutral
2255647_1;I'm not convinced making GrailsApplication serializable is a good idea.;neutral
2255647_2;"You ""workaround"" of making it transient is the correct solution. ";neutral
1544053_1;It applies, thanks.;neutral
1009987_1;TestMultiColumnScanner has been committed to trunk.;neutral
2110473_1;it is fixed by r1358 in jbossweb  2.1.x.;neutral
1415518_1;Unsetting Fix Version on unassigned issues.;neutral
1563950_1;Excellent, the performance is much better.;neutral
1563950_2;Committed.;neutral
677469_1;Bulk close for 3.1;neutral
1936386_1;[~lfryc], [~bleathem], [~ppitonak] Do you think guys that those page fragments methods which depend on JSON parsing - aka various {{setupFromWidget}} should throw {{UnsupportedOperationException}} till this issue is resolved ?;neutral
1936386_2;IMHO not, as we can quite quickly implement this, right ?;neutral
1586131_1;Applied patch with thanks to Oliver.;neutral
383828_1;Bulk close for Solr 1.4;neutral
803094_1;Hi Oleg  Would you be able to review this one?;neutral
803094_2;thanks asankha;neutral
2385607_1;Yeah, this was a word which somebody had looked up in Dacco.;neutral
2385607_2;I saw 'acusament de recepció' in the GDLC but I wasn't certain what it was in English.;neutral
2385607_3;Perhaps 'acknowledgement slip' would be the most commonly used term in English?;neutral
1434805_1;"Applied the same fix as in issue 25001  http://cvs.apache.org/viewcvs.cgi/jakarta-commons/dbcp/src/java/org/apache/commons/dbcp/datasources/PerUserPoolDataSource.java?r1=1.10&r2=1.11&diff_format=h ";neutral
1343673_1;Postponed to 2.0.0-RC1;neutral
1918526_1;fixed by Shane.;neutral
2268310_1;Steve, can you clarify?;neutral
2268310_2;I'm not seeing how including a dependency would alter the fundamental behavior of createLink() and createLinkTo() requiring a request object.;neutral
816711_1;Here are my thoughts about how it can be approached.;neutral
855337_1;"Fine with me. ";neutral
2226346_1;On the recommendation of Weinan;neutral
2127485_1;Resolved in commit 5260 (patch by Vladimir Sizikov);neutral
1615699_1;Patch submitted.;neutral
1615699_2;Please review.;neutral
1615699_3;Thank you.;neutral
1618006_1;I filed bug # 42715 with ASF Bugzilla about the ant.version issue.;neutral
426446_1;Seems fine to me.;neutral
578535_1;Thanks for looking after this.;neutral
578535_2;I will be working to integrate this when I am back in CA.;neutral
980981_1;Thanks Andy.;neutral
980981_2;Added as a subtask [HBASE-6157] to this parent jira.;neutral
980981_3;Hope that should be fine.;neutral
478251_1;I added the PDType1CFont patch in revision 1425301;neutral
1807502_1;Clocked asyncs are fixed in r19148.;neutral
485706_1;Since we will have another RC, we decided to include this change in 1.5.2.;neutral
1125728_1;Attaching patch which incorporates Hemanth's comments.;neutral
1883953_1;Documentation is still a bit lacking;neutral
1799586_1;Don't absue the ticketing system;neutral
668048_1;I committed {{BasicFunctionalityTest.testHTMLStrip()}} to branch_3x - it succeeds for me with no changes required.;neutral
2165641_1;The per invocation timeout facility has been added for the rmi and sslrmi transports.;neutral
2165641_2;Unit test: org.jboss.test.remoting.transport.rmi.timeout.RMIPerInvocationTimeoutTestCase.;neutral
2540286_1;Thanks for the answer Mohammad wrk.;neutral
2540286_2;Indeed this saved some time.;neutral
887367_1;Looks like this was fixed in HDFS-3966 (For branch-1, TestFileCreation should use JUnit4 to make assumeTrue work).;neutral
893309_1;I'm envisioning something like `hdfs dfsadmin -fetchimage <local path>' which would use the existing GetImageServlet to download the fsimage over HTTP, saving it at <local path>.;neutral
2131161_1;I'm kinda dissapointed.;neutral
2131161_2;I'm using jruby.bat from jruby 0.9 and it works fine.;neutral
248476_1;applied Marnix's patch to trunk.;neutral
1506060_2;url: https://192.168.124.100/sdk/vimService, username: Administrator, password: C******;neutral
2277641_1;"Note, this used to work fine in 2.7, looking at ""git blame"" output it would seem the regression happened as Niels added support for 3D bboxes";neutral
1607244_1;patch looks good.;neutral
1607244_2;+1 thanks Ivan.;neutral
456364_2;Koji Noguchi, I think this was fixed.;neutral
456364_3;I don't see the issue on trunk.;neutral
456364_4;Just realize that.;neutral
456364_5;Thanks!;neutral
456364_6;Can you show me which jira fixed this?;neutral
456364_7;I should have tested with trunk before creating this jira.;neutral
456364_8;I think I even tried with pig-0.11 to confirm the problem.;neutral
1678217_1;I'm sorry for the confusion.;neutral
2036173_1;Thanks Ittay.;neutral
2036173_2;Can you provide a little more context on this please...   1.;neutral
2036173_3;Under what runtime conditions are you seeing this.?;neutral
2036173_5;2;neutral
2036173_6;Would you have a test that we can use to reproduce?;neutral
1050624_1;Verified.;neutral
1050624_2;It's OK.;positive
1050624_3;Thanks very much!;neutral
1132629_1;The -branch-18 patch does not apply to Hadoop 0.18.3.;neutral
1132629_3;"The only definitions of ""OutputStream baseStream"" are in run(), copyBlock(), and readBlock().";neutral
